data_feed_id,merchant_id,merchant_name,aw_product_id,aw_deep_link,aw_image_url,aw_thumb_url,category_id,category_name,brand_id,brand_name,merchant_product_id,merchant_category,upc,isbn,model_number,product_name,description,merchant_deep_link,merchant_thumb_url,merchant_image_url,search_price,rrp_price,commission_group,keywords,custom_1,custom_2,custom_3,custom_4,custom_5,reviews,basket_link,product_short_description,merchant_product_second_category,merchant_product_third_category,stock_status
105368,109230,Tsarbomba,41882884032,https://www.awin1.com/pclick.php?p=41882884032&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F17_04a235d4-afaa-430f-98dd-e1668d03b59e.png%3Fv%3D1728893839&feedId=105368&k=aae41dcd7eaa7306c016620b498013f5101a7995,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F17_04a235d4-afaa-430f-98dd-e1668d03b59e.png%3Fv%3D1728893839&feedId=105368&k=aae41dcd7eaa7306c016620b498013f5101a7995,544,"Men's Watches",,45mm*50.4mm*13.55mm,"8218DFKM-Dynamic Green","8218DFKM-Dynamic Green",,,7.1702E+11,"Atomic-Interchangeable Automatic Watch Fluororubber Dynamic Green","Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8218w?variant=44058738229504,,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/17_04a235d4-afaa-430f-98dd-e1668d03b59e.png?v=1728893839,739.99,739.99,73.999,,USD,"TSAR BOMBA WATCH",new,male,Green,,,,"Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882884033,https://www.awin1.com/pclick.php?p=41882884033&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F18_40955be9-829a-48da-a7a1-b9693f59049d.png%3Fv%3D1728893840&feedId=105368&k=312c1dfe2d4f6a9947e32bbeb07168e1f8e9f3aa,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F18_40955be9-829a-48da-a7a1-b9693f59049d.png%3Fv%3D1728893840&feedId=105368&k=312c1dfe2d4f6a9947e32bbeb07168e1f8e9f3aa,544,"Men's Watches",,45mm*50.4mm*13.55mm,"8218DFKM-Dynamic Light Blue","8218DFKM-Dynamic Light Blue",,,7.1702E+11,"Atomic-Interchangeable Automatic Watch Fluororubber Dynamic Light Blue","Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8218w?variant=44058738262272,,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/18_40955be9-829a-48da-a7a1-b9693f59049d.png?v=1728893840,739.99,739.99,73.999,,USD,"TSAR BOMBA WATCH",new,male,"Light Blue",,,,"Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882884034,https://www.awin1.com/pclick.php?p=41882884034&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F19_b1fd76d4-2945-4b6e-86fb-f57669aad473.png%3Fv%3D1728893840&feedId=105368&k=0ab775fd7c64d4a88ec183eb673b6fc56c23dccf,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F19_b1fd76d4-2945-4b6e-86fb-f57669aad473.png%3Fv%3D1728893840&feedId=105368&k=0ab775fd7c64d4a88ec183eb673b6fc56c23dccf,544,"Men's Watches",,45mm*50.4mm*13.55mm,"8218DFKM-Dynamic Orange","8218DFKM-Dynamic Orange",,,7.1702E+11,"Atomic-Interchangeable Automatic Watch Fluororubber Dynamic Orange","Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8218w?variant=44058738295040,,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/19_b1fd76d4-2945-4b6e-86fb-f57669aad473.png?v=1728893840,739.99,739.99,73.999,,USD,"TSAR BOMBA WATCH",new,male,Orange,,,,"Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882884035,https://www.awin1.com/pclick.php?p=41882884035&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F20_b0fc52a2-ad47-4050-b441-23b804cb2d6e.png%3Fv%3D1728893840&feedId=105368&k=fb59c1855400fba6458e8956316b644b2bda259d,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F20_b0fc52a2-ad47-4050-b441-23b804cb2d6e.png%3Fv%3D1728893840&feedId=105368&k=fb59c1855400fba6458e8956316b644b2bda259d,544,"Men's Watches",,45mm*50.4mm*13.55mm,"8218DFKM-Dynamic Red","8218DFKM-Dynamic Red",,,7.1702E+11,"Atomic-Interchangeable Automatic Watch Fluororubber Dynamic Red","Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8218w?variant=44058738327808,,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/20_b0fc52a2-ad47-4050-b441-23b804cb2d6e.png?v=1728893840,739.99,739.99,73.999,,USD,"TSAR BOMBA WATCH",new,male,Red,,,,"Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882884036,https://www.awin1.com/pclick.php?p=41882884036&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F21_62e03ab8-0437-46f5-8ecf-21794d699361.png%3Fv%3D1728893839&feedId=105368&k=b56acd0111e5f9bdd1942a2d5e21aaa5ab7bea0d,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F21_62e03ab8-0437-46f5-8ecf-21794d699361.png%3Fv%3D1728893839&feedId=105368&k=b56acd0111e5f9bdd1942a2d5e21aaa5ab7bea0d,544,"Men's Watches",,45mm*50.4mm*13.55mm,"8218DFKM-Dynamic White","8218DFKM-Dynamic White",,,7.1702E+11,"Atomic-Interchangeable Automatic Watch Fluororubber Dynamic White","Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8218w?variant=44058738360576,,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/21_62e03ab8-0437-46f5-8ecf-21794d699361.png?v=1728893839,739.99,739.99,73.999,,USD,"TSAR BOMBA WATCH",new,male,White,,,,"Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882884037,https://www.awin1.com/pclick.php?p=41882884037&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F22_a08fdd0e-da5e-423f-ae50-8be2e84adfff.png%3Fv%3D1728893839&feedId=105368&k=a662ab8a14bef24ff8ba2bf3d270c27934d65227,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F22_a08fdd0e-da5e-423f-ae50-8be2e84adfff.png%3Fv%3D1728893839&feedId=105368&k=a662ab8a14bef24ff8ba2bf3d270c27934d65227,544,"Men's Watches",,45mm*50.4mm*13.55mm,"8218DFKM-Dynamic Yellow","8218DFKM-Dynamic Yellow",,,7.1702E+11,"Atomic-Interchangeable Automatic Watch Fluororubber Dynamic Yellow","Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8218w?variant=44058738393344,,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/22_a08fdd0e-da5e-423f-ae50-8be2e84adfff.png?v=1728893839,739.99,739.99,73.999,,USD,"TSAR BOMBA WATCH",new,male,Yellow,,,,"Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882884038,https://www.awin1.com/pclick.php?p=41882884038&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F23_a03d71c7-548e-47a4-9bf1-3287d6f08755.png%3Fv%3D1728893838&feedId=105368&k=fcdafc7d3842fa5ed1004a79d1382aeb154618ee,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2FAtomic-Interchangeable_Automatic_Watch_Fluororubber_Black-1.jpg%3Fv%3D1723709006%2Chttps%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2FAtomic-Interchangeable_Automatic_Watch_Fluororubber_Black-2.jpg%3Fv%3D1723709021&feedId=105368&k=a1edbb39a51caa4cc7dbf7d12666f93a7d0a8a95,544,"Men's Watches",,45mm*50.4mm*13.55mm,8218FKM-Black,8218FKM-Black,,,7.1702E+11,"Atomic-Interchangeable Automatic Watch Fluororubber Black","Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8218w?variant=44058738426112,"https://cdn.shopify.com/s/files/1/0540/8145/4255/files/Atomic-Interchangeable_Automatic_Watch_Fluororubber_Black-1.jpg?v=1723709006,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/Atomic-Interchangeable_Automatic_Watch_Fluororubber_Black-2.jpg?v=1723709021",https://cdn.shopify.com/s/files/1/0540/8145/4255/files/23_a03d71c7-548e-47a4-9bf1-3287d6f08755.png?v=1728893838,739.99,739.99,73.999,,USD,"TSAR BOMBA WATCH",new,male,Black,,,,"Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882884039,https://www.awin1.com/pclick.php?p=41882884039&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F24_7abfee1d-db46-41ff-9ef9-9bf3f7d54381.png%3Fv%3D1728893841&feedId=105368&k=aa9cce4809ae88f237308556765c5d92d0f90730,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F24_7abfee1d-db46-41ff-9ef9-9bf3f7d54381.png%3Fv%3D1728893841&feedId=105368&k=aa9cce4809ae88f237308556765c5d92d0f90730,544,"Men's Watches",,45mm*50.4mm*13.55mm,8218FKM-Blue,8218FKM-Blue,,,7.1702E+11,"Atomic-Interchangeable Automatic Watch Fluororubber Blue","Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8218w?variant=44058738458880,,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/24_7abfee1d-db46-41ff-9ef9-9bf3f7d54381.png?v=1728893841,739.99,739.99,73.999,,USD,"TSAR BOMBA WATCH",new,male,Blue,,,,"Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882884040,https://www.awin1.com/pclick.php?p=41882884040&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F25.png%3Fv%3D1728893840&feedId=105368&k=e0b2b2e4a5acc3a6f191e6e738ce99344b1b0cb5,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F25.png%3Fv%3D1728893840&feedId=105368&k=e0b2b2e4a5acc3a6f191e6e738ce99344b1b0cb5,544,"Men's Watches",,45mm*50.4mm*13.55mm,8218FKM-Green,8218FKM-Green,,,7.1702E+11,"Atomic-Interchangeable Automatic Watch Fluororubber Green","Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8218w?variant=44058738491648,,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/25.png?v=1728893840,739.99,739.99,73.999,,USD,"TSAR BOMBA WATCH",new,male,Green,,,,"Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882884041,https://www.awin1.com/pclick.php?p=41882884041&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F26.png%3Fv%3D1728893839&feedId=105368&k=e528a7ce4231758eaa1eb05dad5759200c7ab5cb,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2FAtomic-Interchangeable_Automatic_Watch_Fluororubber_Lightblue-1.jpg%3Fv%3D1723709146%2Chttps%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2FAtomic-Interchangeable_Automatic_Watch_Fluororubber_Lightblue-2.jpg%3Fv%3D1723709205&feedId=105368&k=58d0520eebf1eed85ea7915d38da50d314f17ad7,544,"Men's Watches",,45mm*50.4mm*13.55mm,"8218FKM-Light Blue","8218FKM-Light Blue",,,7.1702E+11,"Atomic-Interchangeable Automatic Watch Fluororubber Light Blue","Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8218w?variant=44058738524416,"https://cdn.shopify.com/s/files/1/0540/8145/4255/files/Atomic-Interchangeable_Automatic_Watch_Fluororubber_Lightblue-1.jpg?v=1723709146,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/Atomic-Interchangeable_Automatic_Watch_Fluororubber_Lightblue-2.jpg?v=1723709205",https://cdn.shopify.com/s/files/1/0540/8145/4255/files/26.png?v=1728893839,739.99,739.99,73.999,,USD,"TSAR BOMBA WATCH",new,male,"Light Blue",,,,"Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882884042,https://www.awin1.com/pclick.php?p=41882884042&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F27_366d958a-c6fb-4a38-a242-0ae66be0a25a.png%3Fv%3D1728893840&feedId=105368&k=58b6bb946a43984d7c1265ca29d7d9e3e6317933,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2FAtomic-Interchangeable_Automatic_Watch_Fluororubber_Orange-1.jpg%3Fv%3D1723709310%2Chttps%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2FAtomic-Interchangeable_Automatic_Watch_Fluororubber_Orange-2.jpg%3Fv%3D1723709324&feedId=105368&k=5cb0435c9b7ce4fe68180e0fa79b1d47d40d6f9a,544,"Men's Watches",,45mm*50.4mm*13.55mm,8218FKM-Orange,8218FKM-Orange,,,7.1702E+11,"Atomic-Interchangeable Automatic Watch Fluororubber Orange","Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8218w?variant=44058738557184,"https://cdn.shopify.com/s/files/1/0540/8145/4255/files/Atomic-Interchangeable_Automatic_Watch_Fluororubber_Orange-1.jpg?v=1723709310,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/Atomic-Interchangeable_Automatic_Watch_Fluororubber_Orange-2.jpg?v=1723709324",https://cdn.shopify.com/s/files/1/0540/8145/4255/files/27_366d958a-c6fb-4a38-a242-0ae66be0a25a.png?v=1728893840,739.99,739.99,73.999,,USD,"TSAR BOMBA WATCH",new,male,Orange,,,,"Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882884043,https://www.awin1.com/pclick.php?p=41882884043&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F28.png%3Fv%3D1728893839&feedId=105368&k=19de6556f15dd15d28fa464b2f1e9e4fb7f79e70,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2FAtomic-Interchangeable_Automatic_Watch_Fluororubber_Red-1.jpg%3Fv%3D1723709368&feedId=105368&k=f0ea0be4553f98e95c6270a7fd24175416e9532a,544,"Men's Watches",,45mm*50.4mm*13.55mm,8218FKM-Red,8218FKM-Red,,,7.1702E+11,"Atomic-Interchangeable Automatic Watch Fluororubber Red","Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8218w?variant=44058738589952,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/Atomic-Interchangeable_Automatic_Watch_Fluororubber_Red-1.jpg?v=1723709368,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/28.png?v=1728893839,739.99,739.99,73.999,,USD,"TSAR BOMBA WATCH",new,male,Red,,,,"Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882884044,https://www.awin1.com/pclick.php?p=41882884044&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F29_10a62e3f-5a4f-479a-862a-2c6be3ddeef2.png%3Fv%3D1728893839&feedId=105368&k=1a55500d6aecad8476ebf6659252c322b48dac03,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2FAtomic-Interchangeable_Automatic_Watch_Fluororubber_White-1.jpg%3Fv%3D1723709435&feedId=105368&k=387509004ed3d6bab1e86f3dd29198a3a2be678d,544,"Men's Watches",,45mm*50.4mm*13.55mm,"8218FKM-White 1","8218FKM-White 1",,,7.1702E+11,"Atomic-Interchangeable Automatic Watch Fluororubber White 1","Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8218w?variant=44058738622720,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/Atomic-Interchangeable_Automatic_Watch_Fluororubber_White-1.jpg?v=1723709435,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/29_10a62e3f-5a4f-479a-862a-2c6be3ddeef2.png?v=1728893839,739.99,739.99,73.999,,USD,"TSAR BOMBA WATCH",new,male,"White 1",,,,"Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882884045,https://www.awin1.com/pclick.php?p=41882884045&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F30.png%3Fv%3D1728893839&feedId=105368&k=8142b0ca6752b23f53c38ab606e1ba486def6acf,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F30.png%3Fv%3D1728893839&feedId=105368&k=8142b0ca6752b23f53c38ab606e1ba486def6acf,544,"Men's Watches",,45mm*50.4mm*13.55mm,"8218FKM-White 2","8218FKM-White 2",,,7.1702E+11,"Atomic-Interchangeable Automatic Watch Fluororubber White 2","Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8218w?variant=44079475491072,,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/30.png?v=1728893839,739.99,739.99,73.999,,USD,"TSAR BOMBA WATCH",new,male,"White 2",,,,"Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",,instock
105368,109230,Tsarbomba,41882884046,https://www.awin1.com/pclick.php?p=41882884046&a=3002879&m=109230,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2F31.png%3Fv%3D1728893840&feedId=105368&k=df57359e0daefd4912468bb2cb9ed7c2f43990ff,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Acdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2FAtomic-Interchangeable_Automatic_Watch_Fluororubber_Yellow-1.jpg%3Fv%3D1723710069%2Chttps%3A%2F%2Fcdn.shopify.com%2Fs%2Ffiles%2F1%2F0540%2F8145%2F4255%2Ffiles%2FAtomic-Interchangeable_Automatic_Watch_Fluororubber_Yellow-2.jpg%3Fv%3D1723710082&feedId=105368&k=65f8f90e4840fe645b30149a08d44e6b5d92900b,544,"Men's Watches",,45mm*50.4mm*13.55mm,8218FKM-Yellow,8218FKM-Yellow,,,7.1702E+11,"Atomic-Interchangeable Automatic Watch Fluororubber Yellow","Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",https://tsarbomba.com/products/tb8218w?variant=44058738655488,"https://cdn.shopify.com/s/files/1/0540/8145/4255/files/Atomic-Interchangeable_Automatic_Watch_Fluororubber_Yellow-1.jpg?v=1723710069,https://cdn.shopify.com/s/files/1/0540/8145/4255/files/Atomic-Interchangeable_Automatic_Watch_Fluororubber_Yellow-2.jpg?v=1723710082",https://cdn.shopify.com/s/files/1/0540/8145/4255/files/31.png?v=1728893840,739.99,739.99,73.999,,USD,"TSAR BOMBA WATCH",new,male,Yellow,,,,"Stylish barrel-shaped interchangeable automatic watch with Japanese 82S0 movement, fluoro rubber bezel, stainless steel case, sapphire crystal, 100m water resistance, A-grade lume, and fluoro rubber strap.",,instock
